timestamp,t+1,t+2,t+3
2018-01-02 20:00:00+10:00,30.041666666666668,37.58,35.63666666666666
2018-01-02 20:30:00+10:00,37.58,35.63666666666666,35.18
2018-01-02 21:00:00+10:00,35.63666666666666,35.18,32.09833333333333
2018-01-02 21:30:00+10:00,35.18,32.09833333333333,38.055
2018-01-02 22:00:00+10:00,32.09833333333333,38.055,34.74
2018-01-02 22:30:00+10:00,38.055,34.74,33.85333333333333
2018-01-02 23:00:00+10:00,34.74,33.85333333333333,34.39833333333333
2018-01-02 23:30:00+10:00,33.85333333333333,34.39833333333333,26.60666666666667
2018-01-03 00:00:00+10:00,34.39833333333333,26.60666666666667,31.998333333333335
2018-01-03 00:30:00+10:00,26.60666666666667,31.998333333333335,46.79833333333334
2018-01-03 01:00:00+10:00,31.998333333333335,46.79833333333334,69.40666666666667
2018-01-03 01:30:00+10:00,46.79833333333334,69.40666666666667,51.306666666666665
2018-01-03 02:00:00+10:00,69.40666666666667,51.306666666666665,43.199999999999996
2018-01-03 02:30:00+10:00,51.306666666666665,43.199999999999996,23.275000000000002
2018-01-03 03:00:00+10:00,43.199999999999996,23.275000000000002,17.771666666666665
2018-01-03 03:30:00+10:00,23.275000000000002,17.771666666666665,25.253333333333334
2018-01-03 04:00:00+10:00,17.771666666666665,25.253333333333334,13.83
2018-01-03 04:30:00+10:00,25.253333333333334,13.83,12.371666666666668
2018-01-03 05:00:00+10:00,13.83,12.371666666666668,7.146666666666667
2018-01-03 05:30:00+10:00,12.371666666666668,7.146666666666667,0.0
2018-01-03 06:00:00+10:00,7.146666666666667,0.0,0.0
2018-01-03 06:30:00+10:00,0.0,0.0,5.915
2018-01-03 07:00:00+10:00,0.0,5.915,1.4183333333333337
2018-01-03 07:30:00+10:00,5.915,1.4183333333333337,7.6433333333333335
2018-01-03 08:00:00+10:00,1.4183333333333337,7.6433333333333335,21.715
2018-01-03 08:30:00+10:00,7.6433333333333335,21.715,18.368333333333332
2018-01-03 09:00:00+10:00,21.715,18.368333333333332,23.725000000000005
2018-01-03 09:30:00+10:00,18.368333333333332,23.725000000000005,29.235000000000003
2018-01-03 10:00:00+10:00,23.725000000000005,29.235000000000003,25.436666666666667
2018-01-03 10:30:00+10:00,29.235000000000003,25.436666666666667,15.998333333333335
2018-01-03 11:00:00+10:00,25.436666666666667,15.998333333333335,14.931666666666665
2018-01-03 11:30:00+10:00,15.998333333333335,14.931666666666665,22.453333333333333
2018-01-03 12:00:00+10:00,14.931666666666665,22.453333333333333,29.090000000000003
2018-01-03 12:30:00+10:00,22.453333333333333,29.090000000000003,36.16833333333333
2018-01-03 13:00:00+10:00,29.090000000000003,36.16833333333333,52.593333333333334
2018-01-03 13:30:00+10:00,36.16833333333333,52.593333333333334,63.10833333333333
2018-01-03 14:00:00+10:00,52.593333333333334,63.10833333333333,70.26
2018-01-03 14:30:00+10:00,63.10833333333333,70.26,67.16
2018-01-03 15:00:00+10:00,70.26,67.16,78.72
2018-01-03 15:30:00+10:00,67.16,78.72,85.97666666666667
2018-01-03 16:00:00+10:00,78.72,85.97666666666667,105.07333333333332
2018-01-03 16:30:00+10:00,85.97666666666667,105.07333333333332,120.685
2018-01-03 17:00:00+10:00,105.07333333333332,120.685,137.38333333333335
2018-01-03 17:30:00+10:00,120.685,137.38333333333335,127.68166666666666
2018-01-03 18:00:00+10:00,137.38333333333335,127.68166666666666,92.53500000000001
2018-01-03 18:30:00+10:00,127.68166666666666,92.53500000000001,68.34166666666667
2018-01-03 19:00:00+10:00,92.53500000000001,68.34166666666667,53.196666666666665
2018-01-03 19:30:00+10:00,68.34166666666667,53.196666666666665,28.19
2018-01-03 20:00:00+10:00,53.196666666666665,28.19,11.581666666666669
2018-01-03 20:30:00+10:00,28.19,11.581666666666669,0.305
2018-01-03 21:00:00+10:00,11.581666666666669,0.305,0.0
2018-01-03 21:30:00+10:00,0.305,0.0,0.0
2018-01-03 22:00:00+10:00,0.0,0.0,0.0
2018-01-03 22:30:00+10:00,0.0,0.0,0.0
2018-01-03 23:00:00+10:00,0.0,0.0,0.0
2018-01-03 23:30:00+10:00,0.0,0.0,0.0
2018-01-04 00:00:00+10:00,0.0,0.0,0.0
2018-01-04 00:30:00+10:00,0.0,0.0,0.0
2018-01-04 01:00:00+10:00,0.0,0.0,0.0
2018-01-04 01:30:00+10:00,0.0,0.0,0.0
2018-01-04 02:00:00+10:00,0.0,0.0,0.0
2018-01-04 02:30:00+10:00,0.0,0.0,0.0
2018-01-04 03:00:00+10:00,0.0,0.0,0.0
2018-01-04 03:30:00+10:00,0.0,0.0,0.0
2018-01-04 04:00:00+10:00,0.0,0.0,0.0
2018-01-04 04:30:00+10:00,0.0,0.0,0.0
2018-01-04 05:00:00+10:00,0.0,0.0,0.0
2018-01-04 05:30:00+10:00,0.0,0.0,0.0
2018-01-04 06:00:00+10:00,0.0,0.0,0.0
2018-01-04 06:30:00+10:00,0.0,0.0,0.0
2018-01-04 07:00:00+10:00,0.0,0.0,0.10500000000000005
2018-01-04 07:30:00+10:00,0.0,0.10500000000000005,2.375
2018-01-04 08:00:00+10:00,0.10500000000000005,2.375,3.3016666666666663
2018-01-04 08:30:00+10:00,2.375,3.3016666666666663,11.483333333333334
2018-01-04 09:00:00+10:00,3.3016666666666663,11.483333333333334,16.438333333333333
2018-01-04 09:30:00+10:00,11.483333333333334,16.438333333333333,23.43166666666667
2018-01-04 10:00:00+10:00,16.438333333333333,23.43166666666667,19.895
2018-01-04 10:30:00+10:00,23.43166666666667,19.895,14.281666666666666
2018-01-04 11:00:00+10:00,19.895,14.281666666666666,13.388333333333334
2018-01-04 11:30:00+10:00,14.281666666666666,13.388333333333334,11.160000000000002
2018-01-04 12:00:00+10:00,13.388333333333334,11.160000000000002,29.415000000000003
2018-01-04 12:30:00+10:00,11.160000000000002,29.415000000000003,39.74333333333333
2018-01-04 13:00:00+10:00,29.415000000000003,39.74333333333333,57.53333333333333
2018-01-04 13:30:00+10:00,39.74333333333333,57.53333333333333,50.693333333333335
2018-01-04 14:00:00+10:00,57.53333333333333,50.693333333333335,31.129999999999995
2018-01-04 14:30:00+10:00,50.693333333333335,31.129999999999995,49.796666666666674
2018-01-04 15:00:00+10:00,31.129999999999995,49.796666666666674,89.21666666666665
2018-01-04 15:30:00+10:00,49.796666666666674,89.21666666666665,84.57000000000001
2018-01-04 16:00:00+10:00,89.21666666666665,84.57000000000001,68.44666666666667
2018-01-04 16:30:00+10:00,84.57000000000001,68.44666666666667,63.85833333333333
2018-01-04 17:00:00+10:00,68.44666666666667,63.85833333333333,49.21
2018-01-04 17:30:00+10:00,63.85833333333333,49.21,50.07
2018-01-04 18:00:00+10:00,49.21,50.07,43.06166666666667
2018-01-04 18:30:00+10:00,50.07,43.06166666666667,32.645
2018-01-04 19:00:00+10:00,43.06166666666667,32.645,35.935
2018-01-04 19:30:00+10:00,32.645,35.935,32.90333333333333
2018-01-04 20:00:00+10:00,35.935,32.90333333333333,18.261666666666667
2018-01-04 20:30:00+10:00,32.90333333333333,18.261666666666667,9.38
2018-01-04 21:00:00+10:00,18.261666666666667,9.38,5.488333333333333
2018-01-04 21:30:00+10:00,9.38,5.488333333333333,3.4800000000000004
2018-01-04 22:00:00+10:00,5.488333333333333,3.4800000000000004,2.3433333333333333
2018-01-04 22:30:00+10:00,3.4800000000000004,2.3433333333333333,2.8833333333333333
2018-01-04 23:00:00+10:00,2.3433333333333333,2.8833333333333333,4.673333333333334
2018-01-04 23:30:00+10:00,2.8833333333333333,4.673333333333334,6.071666666666666
2018-01-05 00:00:00+10:00,4.673333333333334,6.071666666666666,5.81
2018-01-05 00:30:00+10:00,6.071666666666666,5.81,7.458333333333333
2018-01-05 01:00:00+10:00,5.81,7.458333333333333,9.953333333333333
2018-01-05 01:30:00+10:00,7.458333333333333,9.953333333333333,12.841666666666667
2018-01-05 02:00:00+10:00,9.953333333333333,12.841666666666667,11.796666666666667
2018-01-05 02:30:00+10:00,12.841666666666667,11.796666666666667,13.428333333333335
2018-01-05 03:00:00+10:00,11.796666666666667,13.428333333333335,7.823333333333333
2018-01-05 03:30:00+10:00,13.428333333333335,7.823333333333333,14.385
2018-01-05 04:00:00+10:00,7.823333333333333,14.385,16.118333333333336
2018-01-05 04:30:00+10:00,14.385,16.118333333333336,16.06
2018-01-05 05:00:00+10:00,16.118333333333336,16.06,20.168333333333333
2018-01-05 05:30:00+10:00,16.06,20.168333333333333,19.963333333333335
2018-01-05 06:00:00+10:00,20.168333333333333,19.963333333333335,8.551666666666666
2018-01-05 06:30:00+10:00,19.963333333333335,8.551666666666666,11.303333333333335
2018-01-05 07:00:00+10:00,8.551666666666666,11.303333333333335,3.378333333333334
2018-01-05 07:30:00+10:00,11.303333333333335,3.378333333333334,5.005
2018-01-05 08:00:00+10:00,3.378333333333334,5.005,6.198333333333333
2018-01-05 08:30:00+10:00,5.005,6.198333333333333,4.3116666666666665
2018-01-05 09:00:00+10:00,6.198333333333333,4.3116666666666665,0.9666666666666665
2018-01-05 09:30:00+10:00,4.3116666666666665,0.9666666666666665,0.0
2018-01-05 10:00:00+10:00,0.9666666666666665,0.0,0.0
2018-01-05 10:30:00+10:00,0.0,0.0,0.0
2018-01-05 11:00:00+10:00,0.0,0.0,0.5066666666666667
2018-01-05 11:30:00+10:00,0.0,0.5066666666666667,4.906666666666667
2018-01-05 12:00:00+10:00,0.5066666666666667,4.906666666666667,9.841666666666667
2018-01-05 12:30:00+10:00,4.906666666666667,9.841666666666667,14.465000000000002
2018-01-05 13:00:00+10:00,9.841666666666667,14.465000000000002,27.801666666666666
2018-01-05 13:30:00+10:00,14.465000000000002,27.801666666666666,29.573333333333334
2018-01-05 14:00:00+10:00,27.801666666666666,29.573333333333334,25.721666666666664
2018-01-05 14:30:00+10:00,29.573333333333334,25.721666666666664,36.23166666666667
2018-01-05 15:00:00+10:00,25.721666666666664,36.23166666666667,28.86
2018-01-05 15:30:00+10:00,36.23166666666667,28.86,25.645
2018-01-05 16:00:00+10:00,28.86,25.645,18.048333333333332
2018-01-05 16:30:00+10:00,25.645,18.048333333333332,8.924999999999999
2018-01-05 17:00:00+10:00,18.048333333333332,8.924999999999999,2.893333333333333
2018-01-05 17:30:00+10:00,8.924999999999999,2.893333333333333,0.0
2018-01-05 18:00:00+10:00,2.893333333333333,0.0,3.8766666666666665
2018-01-05 18:30:00+10:00,0.0,3.8766666666666665,7.603333333333333
2018-01-05 19:00:00+10:00,3.8766666666666665,7.603333333333333,6.436666666666667
2018-01-05 19:30:00+10:00,7.603333333333333,6.436666666666667,9.221666666666668
2018-01-05 20:00:00+10:00,6.436666666666667,9.221666666666668,31.51
2018-01-05 20:30:00+10:00,9.221666666666668,31.51,74.75
2018-01-05 21:00:00+10:00,31.51,74.75,112.585
2018-01-05 21:30:00+10:00,74.75,112.585,162.93833333333333
2018-01-05 22:00:00+10:00,112.585,162.93833333333333,146.46
2018-01-05 22:30:00+10:00,162.93833333333333,146.46,147.81166666666664
2018-01-05 23:00:00+10:00,146.46,147.81166666666664,170.56166666666667
2018-01-05 23:30:00+10:00,147.81166666666664,170.56166666666667,175.42
2018-01-06 00:00:00+10:00,170.56166666666667,175.42,195.8083333333333
2018-01-06 00:30:00+10:00,175.42,195.8083333333333,216.65
2018-01-06 01:00:00+10:00,195.8083333333333,216.65,225.15333333333334
2018-01-06 01:30:00+10:00,216.65,225.15333333333334,272.0683333333334
2018-01-06 02:00:00+10:00,225.15333333333334,272.0683333333334,281.605
2018-01-06 02:30:00+10:00,272.0683333333334,281.605,350.32166666666666
2018-01-06 03:00:00+10:00,281.605,350.32166666666666,393.1433333333334
2018-01-06 03:30:00+10:00,350.32166666666666,393.1433333333334,394.34999999999997
2018-01-06 04:00:00+10:00,393.1433333333334,394.34999999999997,389.3566666666666
2018-01-06 04:30:00+10:00,394.34999999999997,389.3566666666666,395.02333333333337
2018-01-06 05:00:00+10:00,389.3566666666666,395.02333333333337,319.1133333333333
2018-01-06 05:30:00+10:00,395.02333333333337,319.1133333333333,325.36999999999995
2018-01-06 06:00:00+10:00,319.1133333333333,325.36999999999995,371.62833333333333
2018-01-06 06:30:00+10:00,325.36999999999995,371.62833333333333,388.4083333333333
2018-01-06 07:00:00+10:00,371.62833333333333,388.4083333333333,382.74333333333334
2018-01-06 07:30:00+10:00,388.4083333333333,382.74333333333334,388.69666666666666
2018-01-06 08:00:00+10:00,382.74333333333334,388.69666666666666,383.2583333333334
2018-01-06 08:30:00+10:00,388.69666666666666,383.2583333333334,348.68666666666667
2018-01-06 09:00:00+10:00,383.2583333333334,348.68666666666667,338.69
2018-01-06 09:30:00+10:00,348.68666666666667,338.69,330.765
2018-01-06 10:00:00+10:00,338.69,330.765,277.585
2018-01-06 10:30:00+10:00,330.765,277.585,246.68666666666664
2018-01-06 11:00:00+10:00,277.585,246.68666666666664,255.37166666666667
2018-01-06 11:30:00+10:00,246.68666666666664,255.37166666666667,232.35000000000002
2018-01-06 12:00:00+10:00,255.37166666666667,232.35000000000002,180.375
2018-01-06 12:30:00+10:00,232.35000000000002,180.375,169.15666666666667
2018-01-06 13:00:00+10:00,180.375,169.15666666666667,214.71
2018-01-06 13:30:00+10:00,169.15666666666667,214.71,259.26666666666665
2018-01-06 14:00:00+10:00,214.71,259.26666666666665,269.26666666666665
2018-01-06 14:30:00+10:00,259.26666666666665,269.26666666666665,265.4716666666667
2018-01-06 15:00:00+10:00,269.26666666666665,265.4716666666667,133.70166666666668
2018-01-06 15:30:00+10:00,265.4716666666667,133.70166666666668,32.8
2018-01-06 16:00:00+10:00,133.70166666666668,32.8,54.086666666666666
2018-01-06 16:30:00+10:00,32.8,54.086666666666666,132.02333333333334
2018-01-06 17:00:00+10:00,54.086666666666666,132.02333333333334,239.35666666666668
2018-01-06 17:30:00+10:00,132.02333333333334,239.35666666666668,131.72666666666666
2018-01-06 18:00:00+10:00,239.35666666666668,131.72666666666666,53.58833333333333
2018-01-06 18:30:00+10:00,131.72666666666666,53.58833333333333,150.71
2018-01-06 19:00:00+10:00,53.58833333333333,150.71,113.22333333333334
2018-01-06 19:30:00+10:00,150.71,113.22333333333334,128.66666666666666
2018-01-06 20:00:00+10:00,113.22333333333334,128.66666666666666,79.58833333333332
2018-01-06 20:30:00+10:00,128.66666666666666,79.58833333333332,56.120000000000005
2018-01-06 21:00:00+10:00,79.58833333333332,56.120000000000005,41.385
2018-01-06 21:30:00+10:00,56.120000000000005,41.385,54.906666666666666
2018-01-06 22:00:00+10:00,41.385,54.906666666666666,59.61166666666666
2018-01-06 22:30:00+10:00,54.906666666666666,59.61166666666666,37.44833333333333
2018-01-06 23:00:00+10:00,59.61166666666666,37.44833333333333,47.06666666666666
2018-01-06 23:30:00+10:00,37.44833333333333,47.06666666666666,29.665000000000003
2018-01-07 00:00:00+10:00,47.06666666666666,29.665000000000003,32.504999999999995
2018-01-07 00:30:00+10:00,29.665000000000003,32.504999999999995,49.46666666666667
2018-01-07 01:00:00+10:00,32.504999999999995,49.46666666666667,51.105
2018-01-07 01:30:00+10:00,49.46666666666667,51.105,34.845
2018-01-07 02:00:00+10:00,51.105,34.845,45.62233333333333
2018-01-07 02:30:00+10:00,34.845,45.62233333333333,41.09166666666667
2018-01-07 03:00:00+10:00,45.62233333333333,41.09166666666667,20.076666666666664
2018-01-07 03:30:00+10:00,41.09166666666667,20.076666666666664,27.63333333333333
2018-01-07 04:00:00+10:00,20.076666666666664,27.63333333333333,18.341666666666665
2018-01-07 04:30:00+10:00,27.63333333333333,18.341666666666665,14.426666666666668
2018-01-07 05:00:00+10:00,18.341666666666665,14.426666666666668,25.728333333333335
2018-01-07 05:30:00+10:00,14.426666666666668,25.728333333333335,0.5666666666666668
2018-01-07 06:00:00+10:00,25.728333333333335,0.5666666666666668,13.535000000000002
2018-01-07 06:30:00+10:00,0.5666666666666668,13.535000000000002,116.52666666666666
2018-01-07 07:00:00+10:00,13.535000000000002,116.52666666666666,34.580000000000005
2018-01-07 07:30:00+10:00,116.52666666666666,34.580000000000005,23.398333333333337
2018-01-07 08:00:00+10:00,34.580000000000005,23.398333333333337,8.921666666666672
2018-01-07 08:30:00+10:00,23.398333333333337,8.921666666666672,10.953333333333338
2018-01-07 09:00:00+10:00,8.921666666666672,10.953333333333338,21.50666666666667
2018-01-07 09:30:00+10:00,10.953333333333338,21.50666666666667,13.505000000000004
2018-01-07 10:00:00+10:00,21.50666666666667,13.505000000000004,18.56166666666667
2018-01-07 10:30:00+10:00,13.505000000000004,18.56166666666667,25.59166666666667
2018-01-07 11:00:00+10:00,18.56166666666667,25.59166666666667,31.786666666666672
2018-01-07 11:30:00+10:00,25.59166666666667,31.786666666666672,30.331666666666674
2018-01-07 12:00:00+10:00,31.786666666666672,30.331666666666674,30.268333333333334
2018-01-07 12:30:00+10:00,30.331666666666674,30.268333333333334,34.27833333333334
2018-01-07 13:00:00+10:00,30.268333333333334,34.27833333333334,43.910000000000004
2018-01-07 13:30:00+10:00,34.27833333333334,43.910000000000004,50.88166666666667
2018-01-07 14:00:00+10:00,43.910000000000004,50.88166666666667,59.285000000000004
2018-01-07 14:30:00+10:00,50.88166666666667,59.285000000000004,52.76333333333334
2018-01-07 15:00:00+10:00,59.285000000000004,52.76333333333334,60.231666666666676
2018-01-07 15:30:00+10:00,52.76333333333334,60.231666666666676,67.97666666666667
2018-01-07 16:00:00+10:00,60.231666666666676,67.97666666666667,77.28166666666668
2018-01-07 16:30:00+10:00,67.97666666666667,77.28166666666668,89.18666666666667
2018-01-07 17:00:00+10:00,77.28166666666668,89.18666666666667,92.27
2018-01-07 17:30:00+10:00,89.18666666666667,92.27,80.955
2018-01-07 18:00:00+10:00,92.27,80.955,57.40833333333333
2018-01-07 18:30:00+10:00,80.955,57.40833333333333,48.635
2018-01-07 19:00:00+10:00,57.40833333333333,48.635,52.595000000000006
2018-01-07 19:30:00+10:00,48.635,52.595000000000006,69.50333333333334
2018-01-07 20:00:00+10:00,52.595000000000006,69.50333333333334,81.21166666666669
2018-01-07 20:30:00+10:00,69.50333333333334,81.21166666666669,79.64333333333333
2018-01-07 21:00:00+10:00,81.21166666666669,79.64333333333333,73.64
2018-01-07 21:30:00+10:00,79.64333333333333,73.64,68.30833333333334
2018-01-07 22:00:00+10:00,73.64,68.30833333333334,62.52833333333334
2018-01-07 22:30:00+10:00,68.30833333333334,62.52833333333334,61.32166666666668
2018-01-07 23:00:00+10:00,62.52833333333334,61.32166666666668,47.71666666666667
2018-01-07 23:30:00+10:00,61.32166666666668,47.71666666666667,43.815000000000005
2018-01-08 00:00:00+10:00,47.71666666666667,43.815000000000005,22.985000000000003
2018-01-08 00:30:00+10:00,43.815000000000005,22.985000000000003,21.968333333333337
2018-01-08 01:00:00+10:00,22.985000000000003,21.968333333333337,45.66666666666668
2018-01-08 01:30:00+10:00,21.968333333333337,45.66666666666668,39.57666666666667
2018-01-08 02:00:00+10:00,45.66666666666668,39.57666666666667,38.51833333333334
2018-01-08 02:30:00+10:00,39.57666666666667,38.51833333333334,27.865000000000006
2018-01-08 03:00:00+10:00,38.51833333333334,27.865000000000006,31.768333333333334
2018-01-08 03:30:00+10:00,27.865000000000006,31.768333333333334,22.600000000000005
2018-01-08 04:00:00+10:00,31.768333333333334,22.600000000000005,16.795000000000005
2018-01-08 04:30:00+10:00,22.600000000000005,16.795000000000005,13.880000000000004
2018-01-08 05:00:00+10:00,16.795000000000005,13.880000000000004,2.7300000000000044
2018-01-08 05:30:00+10:00,13.880000000000004,2.7300000000000044,2.065000000000005
2018-01-08 06:00:00+10:00,2.7300000000000044,2.065000000000005,8.933333333333337
2018-01-08 06:30:00+10:00,2.065000000000005,8.933333333333337,8.170000000000005
2018-01-08 07:00:00+10:00,8.933333333333337,8.170000000000005,12.86833333333334
2018-01-08 07:30:00+10:00,8.170000000000005,12.86833333333334,14.315000000000005
2018-01-08 08:00:00+10:00,12.86833333333334,14.315000000000005,11.561666666666673
2018-01-08 08:30:00+10:00,14.315000000000005,11.561666666666673,15.083333333333337
2018-01-08 09:00:00+10:00,11.561666666666673,15.083333333333337,12.765000000000002
2018-01-08 09:30:00+10:00,15.083333333333337,12.765000000000002,25.00166666666667
2018-01-08 10:00:00+10:00,12.765000000000002,25.00166666666667,23.605000000000004
2018-01-08 10:30:00+10:00,25.00166666666667,23.605000000000004,21.27666666666667
2018-01-08 11:00:00+10:00,23.605000000000004,21.27666666666667,16.730000000000008
2018-01-08 11:30:00+10:00,21.27666666666667,16.730000000000008,16.97166666666667
2018-01-08 12:00:00+10:00,16.730000000000008,16.97166666666667,16.793333333333337
2018-01-08 12:30:00+10:00,16.97166666666667,16.793333333333337,13.50333333333334
2018-01-08 13:00:00+10:00,16.793333333333337,13.50333333333334,12.140000000000006
2018-01-08 13:30:00+10:00,13.50333333333334,12.140000000000006,22.36666666666667
2018-01-08 14:00:00+10:00,12.140000000000006,22.36666666666667,44.751666666666665
2018-01-08 14:30:00+10:00,22.36666666666667,44.751666666666665,74.85166666666667
2018-01-08 15:00:00+10:00,44.751666666666665,74.85166666666667,60.606666666666676
2018-01-08 15:30:00+10:00,74.85166666666667,60.606666666666676,57.199999999999996
2018-01-08 16:00:00+10:00,60.606666666666676,57.199999999999996,63.74333333333333
2018-01-08 16:30:00+10:00,57.199999999999996,63.74333333333333,77.71166666666666
2018-01-08 17:00:00+10:00,63.74333333333333,77.71166666666666,92.43666666666667
